episode_id,transition_id,state,action,immediate_reward,delayed_reward,done,next_state,info
53,10,"(2, 2)",3,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 11, 'current state': (1, 2)}"
53,11,"(1, 2)",1,0,0,FALSE,"(2, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 12, 'current state': (2, 2)}"
53,12,"(2, 2)",0,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 13, 'current state': (2, 3)}"
53,13,"(2, 3)",3,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 14, 'current state': (1, 3)}"
53,14,"(1, 3)",1,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 15, 'current state': (2, 3)}"
53,15,"(2, 3)",0,0,0,FALSE,"(2, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 16, 'current state': (2, 4)}"
53,16,"(2, 4)",0,0,0,FALSE,"(2, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 17, 'current state': (2, 5)}"
53,17,"(2, 5)",3,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 18, 'current state': (1, 5)}"
53,18,"(1, 5)",3,0,0,FALSE,"(0, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 19, 'current state': (0, 5)}"
53,19,"(0, 5)",1,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 20, 'current state': (1, 5)}"
53,20,"(1, 5)",2,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 21, 'current state': (1, 4)}"
53,21,"(1, 4)",3,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 22, 'current state': (0, 4)}"
53,22,"(0, 4)",2,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 23, 'current state': (0, 3)}"
53,23,"(0, 3)",3,-4,-4,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 5.0, 'total steps': 24, 'current state': (-1, -1)}"
54,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
55,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
56,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
56,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
56,2,"(0, 2)",0,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 3)}"
56,3,"(0, 3)",1,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 3)}"
56,4,"(1, 3)",3,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (0, 3)}"
56,5,"(0, 3)",2,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (0, 2)}"
56,6,"(0, 2)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 7, 'current state': (-1, -1)}"
57,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
58,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
59,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
59,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
59,2,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
59,3,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
60,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
60,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
61,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
61,1,"(1, 0)",3,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
61,2,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
62,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
63,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
64,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
65,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
65,1,"(0, 1)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
66,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
66,1,"(0, 1)",2,0,0,FALSE,"(0, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 0)}"
66,2,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
66,3,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (2, 0)}"
66,4,"(2, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 5, 'current state': (-1, -1)}"
67,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
67,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
68,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
68,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
68,2,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
68,3,"(1, 0)",0,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 1)}"
68,4,"(1, 1)",3,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (0, 1)}"
68,5,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (1, 1)}"
68,6,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (2, 1)}"
68,7,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (3, 1)}"
68,8,"(3, 1)",2,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (3, 0)}"
68,9,"(3, 0)",1,0,0,FALSE,"(4, 0)","{'immediate_reward': -3.0, 'total rewards': -3.0, 'total steps': 10, 'current state': (4, 0)}"
68,10,"(4, 0)",3,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': -3.0, 'total steps': 11, 'current state': (3, 0)}"
68,11,"(3, 0)",0,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': -3.0, 'total steps': 12, 'current state': (3, 1)}"
68,12,"(3, 1)",0,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': -3.0, 'total steps': 13, 'current state': (3, 2)}"
68,13,"(3, 2)",1,0,0,FALSE,"(4, 2)","{'immediate_reward': 0.0, 'total rewards': -3.0, 'total steps': 14, 'current state': (4, 2)}"
68,14,"(4, 2)",1,0,0,FALSE,"(5, 2)","{'immediate_reward': 0.0, 'total rewards': -3.0, 'total steps': 15, 'current state': (5, 2)}"
68,15,"(5, 2)",0,0,0,FALSE,"(5, 3)","{'immediate_reward': -4.0, 'total rewards': -7.0, 'total steps': 16, 'current state': (5, 3)}"
68,16,"(5, 3)",3,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': -7.0, 'total steps': 17, 'current state': (4, 3)}"
68,17,"(4, 3)",3,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': -7.0, 'total steps': 18, 'current state': (3, 3)}"
68,18,"(3, 3)",1,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': -7.0, 'total steps': 19, 'current state': (4, 3)}"
68,19,"(4, 3)",1,0,0,FALSE,"(5, 3)","{'immediate_reward': 0.0, 'total rewards': -7.0, 'total steps': 20, 'current state': (5, 3)}"
68,20,"(5, 3)",3,0,0,FALSE,"(4, 3)","{'immediate_reward': 0.0, 'total rewards': -7.0, 'total steps': 21, 'current state': (4, 3)}"
68,21,"(4, 3)",0,0,0,FALSE,"(4, 4)","{'immediate_reward': 0.0, 'total rewards': -7.0, 'total steps': 22, 'current state': (4, 4)}"
68,22,"(4, 4)",3,0,0,FALSE,"(3, 4)","{'immediate_reward': 0.0, 'total rewards': -7.0, 'total steps': 23, 'current state': (3, 4)}"
68,23,"(3, 4)",3,0,0,FALSE,"(2, 4)","{'immediate_reward': 0.0, 'total rewards': -7.0, 'total steps': 24, 'current state': (2, 4)}"
68,24,"(2, 4)",2,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': -7.0, 'total steps': 25, 'current state': (2, 3)}"
68,25,"(2, 3)",2,0,0,FALSE,"(2, 2)","{'immediate_reward': 5.0, 'total rewards': -2.0, 'total steps': 26, 'current state': (2, 2)}"
68,26,"(2, 2)",3,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 27, 'current state': (1, 2)}"
68,27,"(1, 2)",3,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 28, 'current state': (0, 2)}"
68,28,"(0, 2)",1,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 29, 'current state': (1, 2)}"
68,29,"(1, 2)",0,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 30, 'current state': (1, 3)}"
68,30,"(1, 3)",2,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 31, 'current state': (1, 2)}"
68,31,"(1, 2)",0,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 32, 'current state': (1, 3)}"
68,32,"(1, 3)",2,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 33, 'current state': (1, 2)}"
68,33,"(1, 2)",3,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 34, 'current state': (0, 2)}"
68,34,"(0, 2)",1,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 35, 'current state': (1, 2)}"
68,35,"(1, 2)",0,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 36, 'current state': (1, 3)}"
68,36,"(1, 3)",0,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 37, 'current state': (1, 4)}"
68,37,"(1, 4)",1,0,0,FALSE,"(2, 4)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 38, 'current state': (2, 4)}"
68,38,"(2, 4)",2,0,0,FALSE,"(2, 3)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 39, 'current state': (2, 3)}"
68,39,"(2, 3)",1,0,0,FALSE,"(3, 3)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 40, 'current state': (3, 3)}"
68,40,"(3, 3)",2,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 41, 'current state': (3, 2)}"
68,41,"(3, 2)",2,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 42, 'current state': (3, 1)}"
68,42,"(3, 1)",2,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 43, 'current state': (3, 0)}"
68,43,"(3, 0)",1,0,0,FALSE,"(4, 0)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 44, 'current state': (4, 0)}"
68,44,"(4, 0)",3,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 45, 'current state': (3, 0)}"
68,45,"(3, 0)",1,0,0,FALSE,"(4, 0)","{'immediate_reward': 0.0, 'total rewards': -2.0, 'total steps': 46, 'current state': (4, 0)}"
68,46,"(4, 0)",2,3,3,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': -2.0, 'total steps': 47, 'current state': (-1, -1)}"
69,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
70,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
70,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
70,2,"(0, 2)",1,0,0,FALSE,"(1, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 2)}"
70,3,"(1, 2)",2,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 1)}"
70,4,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (2, 1)}"
70,5,"(2, 1)",2,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (2, 0)}"
70,6,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (1, 0)}"
70,7,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 8, 'current state': (-1, -1)}"
71,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
72,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
73,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
74,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
74,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
74,2,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (1, 0)}"
74,3,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 4, 'current state': (-1, -1)}"
75,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
76,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
76,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
77,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
78,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
78,1,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (2, 0)}"
78,2,"(2, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 3, 'current state': (-1, -1)}"
79,0,"(0, 0)",1,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (1, 0)}"
79,1,"(1, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 2, 'current state': (-1, -1)}"
80,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
81,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
81,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
81,2,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (2, 1)}"
81,3,"(2, 1)",2,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (2, 0)}"
81,4,"(2, 0)",0,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (2, 1)}"
81,5,"(2, 1)",2,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (2, 0)}"
81,6,"(2, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 7, 'current state': (-1, -1)}"
82,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
83,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
84,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
84,1,"(0, 1)",0,0,0,FALSE,"(0, 2)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (0, 2)}"
84,2,"(0, 2)",0,0,0,FALSE,"(0, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (0, 3)}"
84,3,"(0, 3)",1,0,0,FALSE,"(1, 3)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 3)}"
84,4,"(1, 3)",0,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (1, 4)}"
84,5,"(1, 4)",1,0,0,FALSE,"(2, 4)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (2, 4)}"
84,6,"(2, 4)",3,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (1, 4)}"
84,7,"(1, 4)",0,0,0,FALSE,"(1, 5)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (1, 5)}"
84,8,"(1, 5)",2,0,0,FALSE,"(1, 4)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (1, 4)}"
84,9,"(1, 4)",1,0,0,FALSE,"(2, 4)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 10, 'current state': (2, 4)}"
84,10,"(2, 4)",0,0,0,FALSE,"(2, 5)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 11, 'current state': (2, 5)}"
84,11,"(2, 5)",0,0,0,FALSE,"(2, 6)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 12, 'current state': (2, 6)}"
84,12,"(2, 6)",3,0,0,FALSE,"(1, 6)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 13, 'current state': (1, 6)}"
84,13,"(1, 6)",0,0,0,FALSE,"(1, 7)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 14, 'current state': (1, 7)}"
84,14,"(1, 7)",2,0,0,FALSE,"(1, 6)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 15, 'current state': (1, 6)}"
84,15,"(1, 6)",3,0,0,FALSE,"(0, 6)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 16, 'current state': (0, 6)}"
84,16,"(0, 6)",2,0,0,FALSE,"(0, 5)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 17, 'current state': (0, 5)}"
84,17,"(0, 5)",2,0,0,FALSE,"(0, 4)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 18, 'current state': (0, 4)}"
84,18,"(0, 4)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0.0, 'total steps': 19, 'current state': (-1, -1)}"
85,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
86,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
87,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
88,0,"(0, 0)",2,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
89,0,"(0, 0)",3,1,1,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 0, 'total steps': 1, 'current state': (-1, -1)}"
90,0,"(0, 0)",0,0,0,FALSE,"(0, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 1, 'current state': (0, 1)}"
90,1,"(0, 1)",1,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 2, 'current state': (1, 1)}"
90,2,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 3, 'current state': (2, 1)}"
90,3,"(2, 1)",3,0,0,FALSE,"(1, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 4, 'current state': (1, 1)}"
90,4,"(1, 1)",1,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 5, 'current state': (2, 1)}"
90,5,"(2, 1)",1,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 6, 'current state': (3, 1)}"
90,6,"(3, 1)",2,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 7, 'current state': (3, 0)}"
90,7,"(3, 0)",3,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 8, 'current state': (2, 0)}"
90,8,"(2, 0)",1,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 9, 'current state': (3, 0)}"
90,9,"(3, 0)",3,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 10, 'current state': (2, 0)}"
90,10,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 11, 'current state': (1, 0)}"
90,11,"(1, 0)",1,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 12, 'current state': (2, 0)}"
90,12,"(2, 0)",0,0,0,FALSE,"(2, 1)","{'immediate_reward': 0.0, 'total rewards': 0.0, 'total steps': 13, 'current state': (2, 1)}"
90,13,"(2, 1)",0,0,0,FALSE,"(2, 2)","{'immediate_reward': 5.0, 'total rewards': 5.0, 'total steps': 14, 'current state': (2, 2)}"
90,14,"(2, 2)",1,0,0,FALSE,"(3, 2)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 15, 'current state': (3, 2)}"
90,15,"(3, 2)",2,0,0,FALSE,"(3, 1)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 16, 'current state': (3, 1)}"
90,16,"(3, 1)",2,0,0,FALSE,"(3, 0)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 17, 'current state': (3, 0)}"
90,17,"(3, 0)",3,0,0,FALSE,"(2, 0)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 18, 'current state': (2, 0)}"
90,18,"(2, 0)",3,0,0,FALSE,"(1, 0)","{'immediate_reward': 0.0, 'total rewards': 5.0, 'total steps': 19, 'current state': (1, 0)}"
90,19,"(1, 0)",2,-4,-4,TRUE,"(-1, -1)","{'immediate_reward': -1, 'total rewards': 5.0, 'total steps': 20, 'current state': (-1, -1)}"
